1	0
45.994417	7.009833
51.999447	-9.742744
0.029	-77.986
-0.680556	-78.437778
54.527232	-3.016054
13.2105	-59.5818
-0.659444	-78.71361
57.714444	27.059167
19.101667	-99.7675
34.936389	32.863333
40.085556	22.358611
19.03	-97.27
-0.433333	-78.483333
56.86138	-3.778683
57.219933	-6.091119
10.441944	-84.688056
-22.948611	-43.157222
33.361667	126.529167
44.270489039	-71.303246453
44.35127	-68.22649
37.746036	-119.53294
